016v,https://rnbi.rouen.fr/sites/default/files/base-image/3371.jpg,La Création.
016v  détail,https://rnbi.rouen.fr/sites/default/files/base-image/11479.jpg,La Création.
017r,https://rnbi.rouen.fr/sites/default/files/base-image/3372.jpg,La Création.
017  détail,https://rnbi.rouen.fr/sites/default/files/base-image/11480.jpg,La Création.
017  détail,https://rnbi.rouen.fr/sites/default/files/base-image/11481.jpg,La Création.
017v,https://rnbi.rouen.fr/sites/default/files/base-image/3373.jpg,La Création.
017v  détail,https://rnbi.rouen.fr/sites/default/files/base-image/11483.jpg,La Création.
017v  détail,https://rnbi.rouen.fr/sites/default/files/base-image/11482.jpg,La Création.
018r,https://rnbi.rouen.fr/sites/default/files/base-image/3374.jpg,La Création.
018  détail,https://rnbi.rouen.fr/sites/default/files/base-image/11485.jpg,La Création.
018  détail,https://rnbi.rouen.fr/sites/default/files/base-image/11484.jpg,La Création.
018v,https://rnbi.rouen.fr/sites/default/files/base-image/3375.jpg, 
019r,https://rnbi.rouen.fr/sites/default/files/base-image/3376.jpg,La Création. Histoire de Saturne.
019  détail,https://rnbi.rouen.fr/sites/default/files/base-image/11486.jpg,La Création.
019  détail,https://rnbi.rouen.fr/sites/default/files/base-image/11487.jpg,Histoire de Saturne.
019v,https://rnbi.rouen.fr/sites/default/files/base-image/3377.jpg, 
020r,https://rnbi.rouen.fr/sites/default/files/base-image/3378.jpg,Histoire de Saturne.
020  détail,https://rnbi.rouen.fr/sites/default/files/base-image/11489.jpg,Histoire de Saturne.
020  détail,https://rnbi.rouen.fr/sites/default/files/base-image/11488.jpg,Histoire de Saturne.
020v,https://rnbi.rouen.fr/sites/default/files/base-image/3379.jpg,Vulcain enseignant l'art de forger.
020v  détail,https://rnbi.rouen.fr/sites/default/files/base-image/11490.jpg,Vulcain enseignant l'art de forger.
021r,https://rnbi.rouen.fr/sites/default/files/base-image/3382.jpg,La Création.
021  détail,https://rnbi.rouen.fr/sites/default/files/base-image/11491.jpg,La Création.
021  détail,https://rnbi.rouen.fr/sites/default/files/base-image/11492.jpg,La Création.
021v,https://rnbi.rouen.fr/sites/default/files/base-image/3383.jpg,La Création.
021v  détail,https://rnbi.rouen.fr/sites/default/files/base-image/11493.jpg,La Création.
022r,https://rnbi.rouen.fr/sites/default/files/base-image/3384.jpg,Siège d'une ville. Chevaliers dans un bâteau.
022  détail,https://rnbi.rouen.fr/sites/default/files/base-image/11494.jpg,Siège d'une ville.
022  détail,https://rnbi.rouen.fr/sites/default/files/base-image/11495.jpg,Chevaliers dans un bâteau.
022v,https://rnbi.rouen.fr/sites/default/files/base-image/3385.jpg,Combat des géants contre le ciel.
022v  détail,https://rnbi.rouen.fr/sites/default/files/base-image/11496.jpg,Combat des géants contre le ciel.
023r,https://rnbi.rouen.fr/sites/default/files/base-image/3386.jpg,Jupiter fait construire un château fort contre les géants.
023  détail,https://rnbi.rouen.fr/sites/default/files/base-image/11497.jpg,Jupiter fait construire un château fort contre les géants.
023v,https://rnbi.rouen.fr/sites/default/files/base-image/3387.jpg, 
024r,https://rnbi.rouen.fr/sites/default/files/base-image/3388.jpg,Jupiter assemble le conseil des dieux.
024  détail,https://rnbi.rouen.fr/sites/default/files/base-image/11498.jpg,Jupiter assemble le conseil des dieux.
024v,https://rnbi.rouen.fr/sites/default/files/base-image/3389.jpg,Jupiter (monté sur un âne) se présente chez Lycaon.
024v  détail,https://rnbi.rouen.fr/sites/default/files/base-image/11499.jpg,Jupiter (monté sur un âne) se présente chez Lycaon.
025r,https://rnbi.rouen.fr/sites/default/files/base-image/3390.jpg,Jupiter rassemble son armée. Deux personnages rapportent à Dieu le péché des hommes.
025  détail,https://rnbi.rouen.fr/sites/default/files/base-image/11501.jpg,Jupiter rassemble son armée.
025  détail,https://rnbi.rouen.fr/sites/default/files/base-image/11500.jpg,Deux personnages rapportent à Dieu le péché des hommes.
025v,https://rnbi.rouen.fr/sites/default/files/base-image/3391.jpg,Massacre des Innocents.
025v  détail,https://rnbi.rouen.fr/sites/default/files/base-image/11502.jpg,Massacre des Innocents.
026r,https://rnbi.rouen.fr/sites/default/files/base-image/3392.jpg, 
026v,https://rnbi.rouen.fr/sites/default/files/base-image/3393.jpg, 
027r,https://rnbi.rouen.fr/sites/default/files/base-image/3394.jpg,Le Déluge.
027  détail,https://rnbi.rouen.fr/sites/default/files/base-image/11503.jpg,Le Déluge.
027v,https://rnbi.rouen.fr/sites/default/files/base-image/3395.jpg, 
028r,https://rnbi.rouen.fr/sites/default/files/base-image/3396.jpg,Deucalion et Pyrrha recréent la race humaine en jetant des cailloux.
028  détail,https://rnbi.rouen.fr/sites/default/files/base-image/11504.jpg,Deucalion et Pyrrha recréent la race humaine en jetant des cailloux.
028v,https://rnbi.rouen.fr/sites/default/files/base-image/3397.jpg, 
029r,https://rnbi.rouen.fr/sites/default/files/base-image/3398.jpg,Couple d'amants.
029  détail,https://rnbi.rouen.fr/sites/default/files/base-image/11505.jpg,Couple d'amants.
029v,https://rnbi.rouen.fr/sites/default/files/base-image/3399.jpg,Pénitent devant un moine.
029v  détail,https://rnbi.rouen.fr/sites/default/files/base-image/11506.jpg,Pénitent devant un moine.
030r,https://rnbi.rouen.fr/sites/default/files/base-image/3400.jpg, 
030v,https://rnbi.rouen.fr/sites/default/files/base-image/3401.jpg,Ivresse de Noé.
030v  détail,https://rnbi.rouen.fr/sites/default/files/base-image/11507.jpg,Ivresse de Noé.
031r,https://rnbi.rouen.fr/sites/default/files/base-image/3402.jpg,Nynus fait adorer l'idole de son père Belus.
031  détail,https://rnbi.rouen.fr/sites/default/files/base-image/11508.jpg,Nynus fait adorer l'idole de son père Belus.
031v,https://rnbi.rouen.fr/sites/default/files/base-image/3403.jpg,Combat des Sodomites.
031v  détail,https://rnbi.rouen.fr/sites/default/files/base-image/11509.jpg,Combat des Sodomites.
032r,https://rnbi.rouen.fr/sites/default/files/base-image/3404.jpg,La terre enfante les animaux sous la chaleur du soleil. Apollon tue Python de ses flèches.
032  détail,https://rnbi.rouen.fr/sites/default/files/base-image/11510.jpg,Apollon tue Python de ses flèches.
032  détail,https://rnbi.rouen.fr/sites/default/files/base-image/11511.jpg,La terre enfante les animaux sous la chaleur du soleil.
032v,https://rnbi.rouen.fr/sites/default/files/base-image/3405.jpg,Descente aux Limbes. Apollon fonde les jeux pythiques. Deux personnages en prière devant un autel.
032v  détail,https://rnbi.rouen.fr/sites/default/files/base-image/11512.jpg,Descente aux Limbes.
032v  détail,https://rnbi.rouen.fr/sites/default/files/base-image/11513.jpg,Deux personnages en prière devant un autel.
032v  détail,https://rnbi.rouen.fr/sites/default/files/base-image/11514.jpg,Apollon fonde les jeux pythiques.
033r,https://rnbi.rouen.fr/sites/default/files/base-image/3406.jpg,Phébus et Daphné.
033  détail,https://rnbi.rouen.fr/sites/default/files/base-image/11515.jpg,Phébus et Daphné.
033v,https://rnbi.rouen.fr/sites/default/files/base-image/3407.jpg,Phébus et Daphné.
033v  détail,https://rnbi.rouen.fr/sites/default/files/base-image/11516.jpg,Phébus et Daphné.
034r,https://rnbi.rouen.fr/sites/default/files/base-image/3408.jpg, 
034v,https://rnbi.rouen.fr/sites/default/files/base-image/3409.jpg, 
035r,https://rnbi.rouen.fr/sites/default/files/base-image/3410.jpg,Phébus et Daphné.
035  détail,https://rnbi.rouen.fr/sites/default/files/base-image/11517.jpg,Phébus et Daphné.
035v,https://rnbi.rouen.fr/sites/default/files/base-image/3411.jpg, 
036r,https://rnbi.rouen.fr/sites/default/files/base-image/3412.jpg, 
036v,https://rnbi.rouen.fr/sites/default/files/base-image/3413.jpg, 
037r,https://rnbi.rouen.fr/sites/default/files/base-image/3414.jpg,Jupiter et Io?
037  détail,https://rnbi.rouen.fr/sites/default/files/base-image/11518.jpg,Jupiter et Io?
037v,https://rnbi.rouen.fr/sites/default/files/base-image/3415.jpg,Io changée en génisse par Jupiter pour la soustraire au courroux de Junon.
037v  détail,https://rnbi.rouen.fr/sites/default/files/base-image/11519.jpg,Io changée en génisse par Jupiter pour la soustraire au courroux de Junon.
038r,https://rnbi.rouen.fr/sites/default/files/base-image/3416.jpg,"Mercure trompe la vigilance d'Argus,  gardien d'Io,  en jouant de la flûte."
038  détail,https://rnbi.rouen.fr/sites/default/files/base-image/11520.jpg,"Mercure trompe la vigilance d'Argus,  gardien d'Io,  en jouant de la flûte."
038v,https://rnbi.rouen.fr/sites/default/files/base-image/3417.jpg,Mercure tranche la tête d'Argus.
038v  détail,https://rnbi.rouen.fr/sites/default/files/base-image/11521.jpg,Mercure tranche la tête d'Argus.
039r,https://rnbi.rouen.fr/sites/default/files/base-image/3418.jpg, 
039v,https://rnbi.rouen.fr/sites/default/files/base-image/3419.jpg, 
040r,https://rnbi.rouen.fr/sites/default/files/base-image/3420.jpg, 
040v,https://rnbi.rouen.fr/sites/default/files/base-image/3421.jpg, 
041r,https://rnbi.rouen.fr/sites/default/files/base-image/3422.jpg,Phaeton.
041  détail,https://rnbi.rouen.fr/sites/default/files/base-image/11522.jpg,Phaeton.
041v,https://rnbi.rouen.fr/sites/default/files/base-image/3423.jpg,Phaeton.
041v  détail,https://rnbi.rouen.fr/sites/default/files/base-image/11523.jpg,Phaeton.
042r,https://rnbi.rouen.fr/sites/default/files/base-image/3424.jpg,Phaeton.
042  détail,https://rnbi.rouen.fr/sites/default/files/base-image/11524.jpg,Phaeton.
042v,https://rnbi.rouen.fr/sites/default/files/base-image/3425.jpg,Phaeton.
042v  détail,https://rnbi.rouen.fr/sites/default/files/base-image/11525.jpg,Phaeton.
043r,https://rnbi.rouen.fr/sites/default/files/base-image/3426.jpg,Phaeton.
043  détail,https://rnbi.rouen.fr/sites/default/files/base-image/11526.jpg,Phaeton.
043v,https://rnbi.rouen.fr/sites/default/files/base-image/3427.jpg, 
044r,https://rnbi.rouen.fr/sites/default/files/base-image/3428.jpg, 
044v,https://rnbi.rouen.fr/sites/default/files/base-image/3429.jpg, 
045r,https://rnbi.rouen.fr/sites/default/files/base-image/3430.jpg, 
045v,https://rnbi.rouen.fr/sites/default/files/base-image/3431.jpg,Phaeton.
045v  détail,https://rnbi.rouen.fr/sites/default/files/base-image/11527.jpg,Phaeton.
046r,https://rnbi.rouen.fr/sites/default/files/base-image/3432.jpg, 
046v,https://rnbi.rouen.fr/sites/default/files/base-image/3433.jpg, 
047r,https://rnbi.rouen.fr/sites/default/files/base-image/3434.jpg, 
047v,https://rnbi.rouen.fr/sites/default/files/base-image/3435.jpg, 
048r,https://rnbi.rouen.fr/sites/default/files/base-image/3436.jpg,Phaeton.
048  détail,https://rnbi.rouen.fr/sites/default/files/base-image/11529.jpg,Phaeton.
048  détail,https://rnbi.rouen.fr/sites/default/files/base-image/11528.jpg,Phaeton.
048v,https://rnbi.rouen.fr/sites/default/files/base-image/3437.jpg,Phaeton.
048v  détail,https://rnbi.rouen.fr/sites/default/files/base-image/11530.jpg,Phaeton.
048v  détail,https://rnbi.rouen.fr/sites/default/files/base-image/11531.jpg,Phaeton.
049r,https://rnbi.rouen.fr/sites/default/files/base-image/3438.jpg, 
049v,https://rnbi.rouen.fr/sites/default/files/base-image/3439.jpg,Phaeton.
049v  détail,https://rnbi.rouen.fr/sites/default/files/base-image/11532.jpg,Phaeton.
049v  détail,https://rnbi.rouen.fr/sites/default/files/base-image/11533.jpg,Phaeton.
050r,https://rnbi.rouen.fr/sites/default/files/base-image/3440.jpg,Callisto.
050  détail,https://rnbi.rouen.fr/sites/default/files/base-image/11534.jpg,Callisto.
050v,https://rnbi.rouen.fr/sites/default/files/base-image/3441.jpg, 
051r,https://rnbi.rouen.fr/sites/default/files/base-image/3442.jpg, 
051v,https://rnbi.rouen.fr/sites/default/files/base-image/3443.jpg, 
052r,https://rnbi.rouen.fr/sites/default/files/base-image/3444.jpg,Callisto.
052  détail,https://rnbi.rouen.fr/sites/default/files/base-image/11535.jpg,Callisto.
052v,https://rnbi.rouen.fr/sites/default/files/base-image/3445.jpg, 
053r,https://rnbi.rouen.fr/sites/default/files/base-image/3446.jpg,Callisto.
053  détail,https://rnbi.rouen.fr/sites/default/files/base-image/11536.jpg,Callisto.
053v,https://rnbi.rouen.fr/sites/default/files/base-image/3447.jpg,Junon descend auprès des dieux de la mer.
053v  détail,https://rnbi.rouen.fr/sites/default/files/base-image/11537.jpg,Junon descend auprès des dieux de la mer.
054r,https://rnbi.rouen.fr/sites/default/files/base-image/3448.jpg,L'enfer et le paradis.
054  détail,https://rnbi.rouen.fr/sites/default/files/base-image/11924.jpg,L'enfer et le paradis.
054v,https://rnbi.rouen.fr/sites/default/files/base-image/3449.jpg,Junon dans son char tiré par des paons. Coronis et son amant.
054v  détail,https://rnbi.rouen.fr/sites/default/files/base-image/11538.jpg,Junon dans son char tiré par des paons.
054v  détail,https://rnbi.rouen.fr/sites/default/files/base-image/11539.jpg,Coronis et son amant.
055r,https://rnbi.rouen.fr/sites/default/files/base-image/3450.jpg,Pallas remet le fils de Vulcain dans un écrin aux filles du roi Cycrops.
055  détail,https://rnbi.rouen.fr/sites/default/files/base-image/11540.jpg,Pallas remet le fils de Vulcain dans un écrin aux filles du roi Cycrops.
055v,https://rnbi.rouen.fr/sites/default/files/base-image/3451.jpg, 
056r,https://rnbi.rouen.fr/sites/default/files/base-image/3452.jpg,Apollon tue Coronis d'une flèche.
056  détail,https://rnbi.rouen.fr/sites/default/files/base-image/11541.jpg,Apollon tue Coronis d'une flèche.
056v,https://rnbi.rouen.fr/sites/default/files/base-image/3453.jpg,Apollon frappe Coronis?
056v  détail,https://rnbi.rouen.fr/sites/default/files/base-image/11542.jpg,Apollon frappe Coronis?
057r,https://rnbi.rouen.fr/sites/default/files/base-image/3454.jpg, 
057v,https://rnbi.rouen.fr/sites/default/files/base-image/3455.jpg,Une des filles de Cécrops présente au roi Vulcain son fils.
057v  détail,https://rnbi.rouen.fr/sites/default/files/base-image/11543.jpg,Une des filles de Cécrops présente au roi Vulcain son fils.
058r,https://rnbi.rouen.fr/sites/default/files/base-image/3456.jpg,Coronis échappe à la convoitise d'un pêcheur. Nictimine objet de honte.
058  détail,https://rnbi.rouen.fr/sites/default/files/base-image/11544.jpg,Coronis échappe à la convoitise d'un pêcheur.
058  détail,https://rnbi.rouen.fr/sites/default/files/base-image/11545.jpg,Nictimine objet de honte.
058v,https://rnbi.rouen.fr/sites/default/files/base-image/3457.jpg, 
059r,https://rnbi.rouen.fr/sites/default/files/base-image/3458.jpg,"Le diable en prison gardé par Rancune,  Contencion et Oblivion. L' Eglise et la Synagogue."
059  détail,https://rnbi.rouen.fr/sites/default/files/base-image/11546.jpg,"Le diable en prison gardé par Rancune,  Contencion et Oblivion."
059  détail,https://rnbi.rouen.fr/sites/default/files/base-image/11935.jpg,L' Eglise et la Synagogue.
059v,https://rnbi.rouen.fr/sites/default/files/base-image/3459.jpg,
059v  détail,https://rnbi.rouen.fr/sites/default/files/base-image/11547.jpg,
060r,https://rnbi.rouen.fr/sites/default/files/base-image/3460.jpg,
060  détail,https://rnbi.rouen.fr/sites/default/files/base-image/11548.jpg,
060v,https://rnbi.rouen.fr/sites/default/files/base-image/3461.jpg,Esculape tué par son père. Résurrection du Christ.
060v  détail,https://rnbi.rouen.fr/sites/default/files/base-image/11550.jpg,Esculape tué par son père. Résurrection du Christ.
060v  détail,https://rnbi.rouen.fr/sites/default/files/base-image/11549.jpg,Esculape tué par son père. Résurrection du Christ.
061r,https://rnbi.rouen.fr/sites/default/files/base-image/3462.jpg,Maître enseignant à des élèves.
061  détail,https://rnbi.rouen.fr/sites/default/files/base-image/11551.jpg,Maître enseignant à des élèves.
061v,https://rnbi.rouen.fr/sites/default/files/base-image/3463.jpg,Quatre prophètes (?) tenant des phylactères.
061v  détail,https://rnbi.rouen.fr/sites/default/files/base-image/11552.jpg,Quatre prophètes (?) tenant des phylactères.
062r,https://rnbi.rouen.fr/sites/default/files/base-image/3464.jpg, 
062v,https://rnbi.rouen.fr/sites/default/files/base-image/3465.jpg, 
063r,https://rnbi.rouen.fr/sites/default/files/base-image/3466.jpg, 
063v,https://rnbi.rouen.fr/sites/default/files/base-image/3467.jpg,La convoitise.
063v  détail,https://rnbi.rouen.fr/sites/default/files/base-image/11553.jpg,La convoitise.
064r,https://rnbi.rouen.fr/sites/default/files/base-image/3468.jpg, 
064v,https://rnbi.rouen.fr/sites/default/files/base-image/3469.jpg,Mercure arrive chez les filles de Cécrops.
064v  détail,https://rnbi.rouen.fr/sites/default/files/base-image/11554.jpg,Mercure arrive chez les filles de Cécrops.
065r,https://rnbi.rouen.fr/sites/default/files/base-image/3470.jpg, 
065v,https://rnbi.rouen.fr/sites/default/files/base-image/3471.jpg, 
066r,https://rnbi.rouen.fr/sites/default/files/base-image/3472.jpg,Mariage de Mercure et d'Hersé.
066  détail,https://rnbi.rouen.fr/sites/default/files/base-image/11555.jpg,Mariage de Mercure et d'Hersé.
066v,https://rnbi.rouen.fr/sites/default/files/base-image/3473.jpg,Cécrops mi-homme mi-cheval. Pécheur remettant son âme à Dieu. Les trois filles de Cécrops.
066v  détail,https://rnbi.rouen.fr/sites/default/files/base-image/11557.jpg,Cécrops mi-homme mi-cheval ; Pécheur remettant son âme à Dieu.
066v  détail,https://rnbi.rouen.fr/sites/default/files/base-image/11556.jpg,Les trois filles de Cécrops.
067r,https://rnbi.rouen.fr/sites/default/files/base-image/3474.jpg,Prédicateur.
067  détail,https://rnbi.rouen.fr/sites/default/files/base-image/11558.jpg,Prédicateur.
067v,https://rnbi.rouen.fr/sites/default/files/base-image/3475.jpg, 
068r,https://rnbi.rouen.fr/sites/default/files/base-image/3476.jpg,Pallas à la porte d'Envie.
068  détail,https://rnbi.rouen.fr/sites/default/files/base-image/11559.jpg,Pallas à la porte d'Envie.
068v,https://rnbi.rouen.fr/sites/default/files/base-image/3477.jpg,Vierge à l'Enfant (avec 2 anges).
068v  détail,https://rnbi.rouen.fr/sites/default/files/base-image/11560.jpg,Vierge à l'Enfant (avec 2 anges).
069r,https://rnbi.rouen.fr/sites/default/files/base-image/3478.jpg,Les Danaïdes assassinant leur mari.
069  détail,https://rnbi.rouen.fr/sites/default/files/base-image/11561.jpg,Les Danaïdes assassinant leur mari.
069v,https://rnbi.rouen.fr/sites/default/files/base-image/3479.jpg, 
070r,https://rnbi.rouen.fr/sites/default/files/base-image/3480.jpg, 
070v,https://rnbi.rouen.fr/sites/default/files/base-image/3481.jpg, 
071r,https://rnbi.rouen.fr/sites/default/files/base-image/3482.jpg,"Europe,  fille d'Agénor,  est enlevée par Jupiter métamorphosé en taureau."
071  détail,https://rnbi.rouen.fr/sites/default/files/base-image/11562.jpg,"Europe,  fille d'Agénor,  est enlevée par Jupiter métamorphosé en taureau."
071v,https://rnbi.rouen.fr/sites/default/files/base-image/3483.jpg, 
072r,https://rnbi.rouen.fr/sites/default/files/base-image/3484.jpg,Ascension.
072  détail,https://rnbi.rouen.fr/sites/default/files/base-image/11564.jpg,Ascension.
072v,https://rnbi.rouen.fr/sites/default/files/base-image/3485.jpg,Cadmus sème les dents du dragon dont naissent des soldats.
072v  détail,https://rnbi.rouen.fr/sites/default/files/base-image/11563.jpg,Cadmus sème les dents du dragon dont naissent des soldats.
073r,https://rnbi.rouen.fr/sites/default/files/base-image/3486.jpg, 
073v,https://rnbi.rouen.fr/sites/default/files/base-image/3487.jpg,Maître enseignant à des élèves.
073v  détail,https://rnbi.rouen.fr/sites/default/files/base-image/11565.jpg,Maître enseignant à des élèves.
074r,https://rnbi.rouen.fr/sites/default/files/base-image/3488.jpg,La Roue de la Fortune.
074  détail,https://rnbi.rouen.fr/sites/default/files/base-image/11566.jpg,La Roue de la Fortune.
074v,https://rnbi.rouen.fr/sites/default/files/base-image/3489.jpg,Actéon.
074v  détail,https://rnbi.rouen.fr/sites/default/files/base-image/11567.jpg,Actéon.
075r,https://rnbi.rouen.fr/sites/default/files/base-image/3490.jpg,Actéon.
075  détail,https://rnbi.rouen.fr/sites/default/files/base-image/11568.jpg,Actéon.
075v,https://rnbi.rouen.fr/sites/default/files/base-image/3491.jpg, 
076r,https://rnbi.rouen.fr/sites/default/files/base-image/3492.jpg,Chasse au lièvre. Flagellation du Christ.
076  détail,https://rnbi.rouen.fr/sites/default/files/base-image/11570.jpg,Flagellation du Christ.
076  détail,https://rnbi.rouen.fr/sites/default/files/base-image/11569.jpg,Chasse au lièvre.
076v,https://rnbi.rouen.fr/sites/default/files/base-image/3493.jpg,La Fortune devant un groupe d'hommes affligés(?). Sémélé et Jupiter.
076v  détail,https://rnbi.rouen.fr/sites/default/files/base-image/11572.jpg,Sémélé et Jupiter.
076v  détail,https://rnbi.rouen.fr/sites/default/files/base-image/11571.jpg,La Fortune devant un groupe d'hommes affligés(?).
077r,https://rnbi.rouen.fr/sites/default/files/base-image/3494.jpg, 
077v,https://rnbi.rouen.fr/sites/default/files/base-image/3495.jpg,
077v  détail,https://rnbi.rouen.fr/sites/default/files/base-image/11573.jpg,
078r,https://rnbi.rouen.fr/sites/default/files/base-image/3496.jpg,Deux martyrs.
078  détail,https://rnbi.rouen.fr/sites/default/files/base-image/11574.jpg,Deux martyrs.
078v,https://rnbi.rouen.fr/sites/default/files/base-image/3497.jpg,Jupiter et Junon consultent Tirésias.
078v  détail,https://rnbi.rouen.fr/sites/default/files/base-image/11575.jpg,Jupiter et Junon consultent Tirésias.
079r,https://rnbi.rouen.fr/sites/default/files/base-image/3498.jpg,Pentecôte.
079  détail,https://rnbi.rouen.fr/sites/default/files/base-image/11576.jpg,Pentecôte.
079v,https://rnbi.rouen.fr/sites/default/files/base-image/3499.jpg, 
080r,https://rnbi.rouen.fr/sites/default/files/base-image/3500.jpg,Narcisse et Echo.
080  détail,https://rnbi.rouen.fr/sites/default/files/base-image/11577.jpg,Narcisse et Echo.
080v,https://rnbi.rouen.fr/sites/default/files/base-image/3501.jpg, 
081r,https://rnbi.rouen.fr/sites/default/files/base-image/3502.jpg, 
081v,https://rnbi.rouen.fr/sites/default/files/base-image/3503.jpg,Narcisse amoureux de son reflet.
081v  détail,https://rnbi.rouen.fr/sites/default/files/base-image/11578.jpg,Narcisse amoureux de son reflet.
082r,https://rnbi.rouen.fr/sites/default/files/base-image/3504.jpg, 
082v,https://rnbi.rouen.fr/sites/default/files/base-image/3505.jpg, 
083r,https://rnbi.rouen.fr/sites/default/files/base-image/3506.jpg, 
083v,https://rnbi.rouen.fr/sites/default/files/base-image/3507.jpg, 
084r,https://rnbi.rouen.fr/sites/default/files/base-image/3508.jpg,Penthée et Tirésias ?
084  détail,https://rnbi.rouen.fr/sites/default/files/base-image/11579.jpg,Penthée et Tirésias ?
084v,https://rnbi.rouen.fr/sites/default/files/base-image/3509.jpg, 
085r,https://rnbi.rouen.fr/sites/default/files/base-image/3510.jpg, 
085v,https://rnbi.rouen.fr/sites/default/files/base-image/3511.jpg,Penthée fait comparaître Acétès.
085v  détail,https://rnbi.rouen.fr/sites/default/files/base-image/11936.jpg,Penthée fait comparaître Acétès.
086r,https://rnbi.rouen.fr/sites/default/files/base-image/3512.jpg, 
086v,https://rnbi.rouen.fr/sites/default/files/base-image/3513.jpg, 
087r,https://rnbi.rouen.fr/sites/default/files/base-image/3514.jpg,Penthée.
087  détail,https://rnbi.rouen.fr/sites/default/files/base-image/11580.jpg,Penthée.
087v,https://rnbi.rouen.fr/sites/default/files/base-image/3515.jpg,Deux moines décapités devant un roi ?
087v  détail,https://rnbi.rouen.fr/sites/default/files/base-image/11581.jpg,Deux moines décapités devant un roi ?
088r,https://rnbi.rouen.fr/sites/default/files/base-image/3516.jpg,Les marins ivres se jettent à l'eau sous l'influence de Bacchus.
088  détail,https://rnbi.rouen.fr/sites/default/files/base-image/11582.jpg,Les marins ivres se jettent à l'eau sous l'influence de Bacchus.
088v,https://rnbi.rouen.fr/sites/default/files/base-image/3517.jpg,Moïse portant les Tables de la Loi ; Prêtre à l'autel (ou : l'Ancienne et la Nouvelle Loi).
088v  détail,https://rnbi.rouen.fr/sites/default/files/base-image/11583.jpg,Moïse portant les Tables de la Loi ; Prêtre à l'autel (ou : l'Ancienne et la Nouvelle Loi).
089r,https://rnbi.rouen.fr/sites/default/files/base-image/3518.jpg, 
089v,https://rnbi.rouen.fr/sites/default/files/base-image/3519.jpg,Fidèles adorant Bacchus. Les filles de Minée refusent le culte de Bacchus.
089v  détail,https://rnbi.rouen.fr/sites/default/files/base-image/11584.jpg,Fidèles adorant Bacchus.
089v  détail,https://rnbi.rouen.fr/sites/default/files/base-image/11585.jpg,Les filles de Minée refusent le culte de Bacchus.
090r,https://rnbi.rouen.fr/sites/default/files/base-image/3520.jpg, 
090v,https://rnbi.rouen.fr/sites/default/files/base-image/3521.jpg,Naïs change un homme en poisson.
090v  détail,https://rnbi.rouen.fr/sites/default/files/base-image/11586.jpg,Naïs change un homme en poisson.
091r,https://rnbi.rouen.fr/sites/default/files/base-image/3522.jpg,Fidèle adorant une idole. Fidèles adorant le christ. Une des filles de Minée contant une fable à ses soeurs. Histoire de Pyrame et Thisbé.
091  détail,https://rnbi.rouen.fr/sites/default/files/base-image/11587.jpg,Fidèle adorant une idole.
091  détail,https://rnbi.rouen.fr/sites/default/files/base-image/11588.jpg,Une des filles de Minée contant une fable à ses soeurs.
